  UID   PID  PPID   C STIME   TTY           TIME CMD
  501 50683     1   0  6:06AM ??         0:00.05 /System/Library/PrivateFrameworks/ExchangeSync.framework/Versions/Current/exchangesyncd
  501 50766     1   0  6:20AM ??         0:00.37 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 50979 45548   0  7:02AM ??         0:03.52 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/140.0.7339.185/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=b6ef7521-80f2-4481-a557-742306fd524f --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=686 --time-ticks-at-unix-epoch=-1757887738834571 --launch-time-ticks=386754768511 --shared-files --metrics-shmem-handle=1752395122,r,3328246798714089079,7495892230614793053,2097152 --field-trial-handle=1718379636,r,9386704734976635655,5115998507056516517,262144 --variations-seed-version=20250918-050041.523000 --seatbelt-client=191
  501 50985     1   0  7:03AM ??         9:31.45 /Applications/Microsoft Word.app/Contents/MacOS/Microsoft Word
  501 50988     1   0  7:03AM ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 50992     1   0  7:03AM ??         0:14.43 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501 50993     1   0  7:03AM ??         0:05.11 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  501 51072     1   0  7:12AM ??         0:00.06 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 51073     1   0  7:12AM ??         0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 51098     1   0  7:13AM ??         0:00.09 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  501 51315     1   0  7:46AM ??         0:00.07 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 51440 45548   0  8:01AM ??         1:41.46 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/140.0.7339.185/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=b6ef7521-80f2-4481-a557-742306fd524f --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=793 --time-ticks-at-unix-epoch=-1757887738834571 --launch-time-ticks=390243699693 --shared-files --metrics-shmem-handle=1752395122,r,9977522544308849653,5622984518535199468,2097152 --field-trial-handle=1718379636,r,9386704734976635655,5115998507056516517,262144 --variations-seed-version=20250918-050041.523000 --seatbelt-client=90
  501 51607     1   0  8:22AM ??         0:45.34 /Applications/iTerm.app/Contents/MacOS/iTerm2
  501 51608 51607   0  8:22AM ??         0:00.00 /Users/leeluna0476/Library/Application Support/iTerm2/iTermServer-3.5.14 /Users/leeluna0476/Library/Application Support/iTerm2/iterm2-daemon-1.socket
  501 51610     1   0  8:22AM ??         0:00.23 /Applications/iTerm.app/Contents/XPCServices/pidinfo.xpc/Contents/MacOS/pidinfo
  501 52619 45548   0  8:45AM ??         0:00.03 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/140.0.7339.185/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --metrics-client-id=b6ef7521-80f2-4481-a557-742306fd524f --shared-files --metrics-shmem-handle=1752395122,r,16731315833327589364,8394068771003834629,524288 --field-trial-handle=1718379636,r,9386704734976635655,5115998507056516517,262144 --variations-seed-version=20250918-050041.523000 --seatbelt-client=84
  501 52624     1   0  8:45AM ??         0:00.09 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 52625     1   0  8:45AM ??         0:00.10 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 52626     1   0  8:45AM ??         0:00.09 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 52756     1   0  8:46AM ??         0:00.11 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 52757     1   0  8:46AM ??         0:00.12 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 52758     1   0  8:46AM ??         0:00.09 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 52759     1   0  8:46AM ??         0:00.07 /System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Resources/AXVisualSupportAgent.app/Contents/MacOS/AXVisualSupportAgent launchd -s
  501 52803 45548   0  8:46AM ??         0:00.09 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/140.0.7339.185/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=b6ef7521-80f2-4481-a557-742306fd524f --extension-process --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=854 --time-ticks-at-unix-epoch=-1757887738834571 --launch-time-ticks=393001668472 --shared-files --metrics-shmem-handle=1752395122,r,11175606856250397661,10707178882886706665,2097152 --field-trial-handle=1718379636,r,9386704734976635655,5115998507056516517,262144 --variations-seed-version=20250918-050041.523000 --seatbelt-client=93
  501 52804 45548   0  8:46AM ??         0:00.18 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/140.0.7339.185/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=b6ef7521-80f2-4481-a557-742306fd524f --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=855 --time-ticks-at-unix-epoch=-1757887738834571 --launch-time-ticks=393001722982 --shared-files --metrics-shmem-handle=1752395122,r,11987905520457765945,11473233781632968257,2097152 --field-trial-handle=1718379636,r,9386704734976635655,5115998507056516517,262144 --variations-seed-version=20250918-050041.523000 --seatbelt-client=84
  501 52805 45548   0  8:47AM ??         0:00.06 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/140.0.7339.185/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --metrics-client-id=b6ef7521-80f2-4481-a557-742306fd524f --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=856 --time-ticks-at-unix-epoch=-1757887738834571 --launch-time-ticks=393003749915 --shared-files --metrics-shmem-handle=1752395122,r,14179894601457057900,13751637532515674174,2097152 --field-trial-handle=1718379636,r,9386704734976635655,5115998507056516517,262144 --variations-seed-version=20250918-050041.523000 --seatbelt-client=84
  501 52807     1   0  8:47AM ??         0:00.08 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 54372     1   0 12 925  ??         0:04.19 /System/Library/CoreServices/IOUIAgent.app/Contents/MacOS/IOUIAgent
    0 55373     1   0 12 925  ??         0:00.05 /System/Library/CryptoTokenKit/com.apple.ifdreader.slotd/Contents/MacOS/com.apple.ifdreader
    0 55374     1   0 12 925  ??         0:00.12 /usr/libexec/usbd
  501 56178     1   0 12 925  ??         0:00.08 /usr/libexec/USBAgent
  242 59931     1   0 12 925  ??         0:00.66 /System/Library/PrivateFrameworks/StreamingExtractor.framework/Versions/A/XPCServices/STExtractionService.privileged.xpc/Contents/MacOS/STExtractionService.privileged
  501 64411     1   0 토12AM ??         0:00.02 /System/Library/Frameworks/SafariServices.framework/Versions/A/XPCServices/com.apple.SafariServices.xpc/Contents/MacOS/com.apple.SafariServices
  501 64861     1   0 토01AM ??         0:00.10 /System/Library/PrivateFrameworks/SharingXPCServices.framework/Versions/A/XPCServices/SharingXPCHelper.xpc/Contents/MacOS/SharingXPCHelper
  501 64862     1   0 토01AM ??         0:00.19 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  501 66648     1   0 토05AM ??         0:00.11 /System/Library/PrivateFrameworks/BusinessChatService.framework/businessservicesd
  501 66649     1   0 토05AM ??         0:00.14 /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService
  501 67499     1   0 토05AM ??         0:00.09 /System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/XPCServices/ArchiveService.xpc/Contents/MacOS/ArchiveService
  501 67852     1   0 토07AM ??         0:00.35 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  501 74779     1   0 월02AM ??         0:03.07 /System/Library/CoreServices/ControlCenter.app/Contents/XPCServices/ControlCenterHelper.xpc/Contents/MacOS/ControlCenterHelper
  258 89839     1   0 화12#오전 ??         0:00.85 /usr/libexec/captiveagent
  501 92297     1   0 화10#오전 ??         0:08.20 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
  200 93628     1   0 화12AM ??         0:00.02 /System/Library/PrivateFrameworks/Install.framework/Frameworks/DistributionKit.framework/Versions/A/XPCServices/DistributionHelper.xpc/Contents/MacOS/DistributionHelper
  501 93636     1   0 화12AM ??         0:00.05 /System/Library/PrivateFrameworks/IASUtilities.framework/Versions/A/Resources/installerauthagent
  200 93637     1   0 화12AM ??         0:00.76 /usr/libexec/NRDUpdated
  242 93638     1   0 화12AM ??         0:00.70 /System/Library/PrivateFrameworks/StreamingZip.framework/Versions/A/XPCServices/com.apple.StreamingUnzipService.privileged.xpc/Contents/MacOS/com.apple.StreamingUnzipService.privileged
    0 93639     1   0 화12AM ??         0:00.31 /private/var/db/com.apple.xpc.roleaccountd.staging/exec/16777231.9702375.xpc/Contents/MacOS/com.apple.NRD.UpdateBrainService
    0 93640     1   0 화12AM ??         0:00.08 /usr/libexec/xpcroleaccountd -launchd
  200 93641     1   0 화12AM ??         0:00.87 /System/Library/PrivateFrameworks/UIFoundation.framework/Versions/A/XPCServices/nsattributedstringagent.xpc/Contents/MacOS/nsattributedstringagent
  200 93642     1   0 화12AM ??         0:34.99 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/HIServices.framework/Versions/A/XPCServices/com.apple.hiservices-xpcservice.xpc/Contents/MacOS/com.apple.hiservices-xpcservice
  200 93645     1   0 화12AM ??         0:00.05 /System/Library/Frameworks/MediaAccessibility.framework/Versions/A/XPCServices/com.apple.accessibility.mediaaccessibilityd.xpc/Contents/MacOS/com.apple.accessibility.mediaaccessibilityd
  501 93647     1   0 화12AM ??         0:04.06 /System/Library/PrivateFrameworks/UIFoundation.framework/Versions/A/XPCServices/nsattributedstringagent.xpc/Contents/MacOS/nsattributedstringagent
    0 93833     1   0 화01AM ??         0:18.47 /tmp/astxd
  501 93851     1   0 화01AM ??         0:19.27 /Applications/AhnLab/ASTx/astxAgent.app/Contents/MacOS/astxAgent
  501 94460     1   0 화01AM ??         0:02.91 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
    0 94744     1   0 화01AM ??         0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 94746     1   0 화01AM ??         0:00.03 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
    0   530     1   0  6 925  ??         0:00.11 /usr/libexec/remoted
    0 51609 51608   0  8:22AM ttys000    0:00.01 login -fp leeluna0476
  501 51611 51609   0  8:22AM ttys000    0:01.45 -zsh
    0 52834 51611   0  8:47AM ttys000    0:00.01 ps -ef
